key,KR
52bc4fbd,완료
54e48e08,스포츠
5f5b0a19,멀티스포츠
0ee799f4,사이클로크로스
755b818d,자갈길
31ece602,도로
19ea229a,eBike
ad5e24ec,eMTB
d725dcf6,완료
4972ccba,3D 거리
0b228876,3D 속도
f3ff1e17,강조 색
011c776c,활동 추가
734dd58e,알림
a905da0f,항상
18b1320c,자동 휴식
6625084c,자동 상승 감지
7f103c2f,자동 %1
f2896d74,자동 랩
d1e61a83,자동 일시중지
d48e197c,자동 작동
d58e1b0f,자동 작동
62b6e2d4,자동 스크롤
a53cfe91,자동 세트
a466bb16,구간 알림
568fc008,모드 추적
ccc11fc9,배경색
bd5ee20d,카운트다운 시작
c3db84ab,데이터 화면
ee67d6cc,중량 편집
5bc2177f,연장됨
bbf1bb48,빠르게
f9925c88,GPS + GALILEO
6489af7a,GPS + GLONASS
d221f869,GPS만
bec22fdd,GPS
4c0488bd,등급 체계
54057ee5,인터벌
c03de6cd,레인 %1
e8645a83,레인 번호
b26cf600,랩 버튼
4df8a1d3,랩
e1bbf0ad,잠금 버튼
c1c1ca5b,수동만
262a1569,중간
242ddb08,%1 미터
32807f35,메트로놈
006e1eb8,항해 속도
99e3cba4,노티컬 단위
386840dc,영값 포함 안함
746d4159,보통
5c6d8855,수동
c8f012fe,랩 키로 모드를 변경
d5afeed5,한 루프 후 자동으로 장애물 감지
06ae730f,반복 감지
9077e2d6,장애물 추적
8b77daf7,장애물 추적
ff724bd7,풀 길이
b4966b17,평균 파워
09e872d4,파워 모드
2350f102,절전모드 진입시간
7952535a,구간 알림
c29fda99,VO2 Max. 기록
e0d9f8aa,일몰 이후에 기록
bdd10d8c,%1 분
578c188c,기록 간격
86a07d4f,이름 변경
9d734a56,순서 변경
73089bc8,반복수 계산
4e0a87d2,반복
93b10624,기본값으로 복원
991f056c,루트 통계
46fd45f7,경로
7d42a0e0,자기 평가
50faacf3,느리게
18d66e24,스트로크 감지.
2bf01140,스윔런 자동 변경
6a66606c,운동 페이지
4d8876d9,전환
4b2b7f71,단위
399296d2,시스템 설정 사용
b9c5911c,중지 시
495b7701,워크아웃 비디오
10178a25,워크아웃만
c493c381,%1 야드
4.41E+141,영값 포함
9a7b103c,모든 러닝
fc01a9a9,모든 수영
c1839f81,활동 추적
27961614,타겟 알림
bda5f21b,모션 알림
5b00f4ab,MoveIQ
64eb635a,활동 중에는 아님
cb0855c7,현재 위치
cbbf032e,맵 포인트
737e9e15,저장 위치
b6cc7414,맵 사용
8e76d6fd,화면 선택
661b749f,사용자설정 데이터
f80d68ae,종류 선택
7be952ce,확장 디스플레이
99fbc4f1,풋팟
d40c3b26,헤드폰
f9a1fd06,기타 심박계
ff4df30c,라이트
32461c71,근육 내 산소
e286a210,파워
edb7a0ef,RD 팟
b39e02fd,레이다
e5c59b6d,모두 검색
b4788169,변속 센서
a1b9e89e,Shimano Di2
31392c62,스마트 트레이너
9c301f6e,속도/케이던스
5dc5f924,Tempe
bf2ea99c,VIRB
4230747b,eBike
c9b1e802,알람 추가
ef4d516c,알람
6bcb4217,약속
ea3fdb3f,백라이트
9d594270,취침 시간
462865ce,수업
378ad0c2,사용자 지정
27138a4c,사용자 지정
28138bdf,사용자 지정
68c55fd2,매일
69c56165,매일
fe000aa1,삭제
cb98ed51,금
55258c58,금요일
f492e55d,레이블
02b135b8,레이블
e5e9d8d3,명상
4f512284,월
222356f7,월요일
13b63524,없음
e3b9203e,꺼짐
e4b921d1,꺼짐
dc3b6b78,미리 알림
03cd2ec8,반복
04cd305b,반복
4e260c02,토
74aca918,토요일
eee92f10,일
a150321b,일요일
9e436b61,목
a7abd4e1,목요일
9316d0ba,시간
96f4bd18,트레이닝
d8594e1c,화
527b50c0,화요일
d27b4656,일어나세요
42505b2a,수
388d59eb,수요일
c0fee950,평일
c1feeae3,평일
5fe6ea8d,주말
5ee6e8fa,주말
0d3499f5,워크아웃
57f501ab,새로 추가
57015553,알림
ac77744c,케이던스
73fe569f,케이던스
77a74143,Connect IQ 데이터 항목
51c934b6,칼로리
9fe74521,사용자 지정
1beb1ce5,거리
6d08cb09,심박수
b8fc2b52,스트로크 율
5ec1b3dd,페이스
61ac1492,페이스
6bd62529,파워
0db4cdb5,근접
cedb8281,케이던스
5b7d249d,러닝/걷기
0b54dd8a,스트로크 율
d76d2f63,속도
3a7cea27,시간
e2e19099,트랙 타이머
2d757fe5,칼로리
c0070d62,거리
85592856,Connect IQ 데이터 항목
68a93849,메시지 선택
ed5cd85a,알림 종류 선택
d8593cd2,심박수
6612dcaa,메시지
44bd8bb1,스트로크 율
ef76c7a6,페이스
18de2755,페이스
03f54644,파워
b1ed0ba0,근접
5da3ac08,케이던스
86e52796,러닝/걷기
f6b8d775,스트로크 율
e6ed40ee,속도
157d453c,시간
eb0cf32c,트랙 타이머
2b10b0f5,상승 알림
e5979360,상승
3f0530a2,높은 케이던스
ade7eeb6,낮은 케이던스
24ade088,케이던스
b63a2281,스트로크 율
3b5cbec2,케이던스
7884329,스트로크 율
1c012b78,칼로리
c478b28a,%1(사용자 지정)
7bafeb35,사용자 지정
7aafe9a2,사용자 지정
9e2152e9,데이터 필드 설정 편집
5ab56110,거리
b0151b43,하강 알림
853ecb5e,하강
cd615c19,1 길이 마다
55ffc868,매 %1
a1c29a4d,%1 길이 마다
56ed52e5,빠름 경고
43a154ce,최고 페이스
0c9c2ba4,최종 목적지 거리
193f5fdb,최종 목적지 ETE
95b6fd7a,빈도
18e207f8,심박수
de7654f3,높음 경고
dd765360,높음 경고
fb76829a,높음 경고
9b89da06,최대 고도
6856a24c,최고 속도
0baa384f,낮음 경고
0aaa36bc,낮음 경고
00aa26fe,낮음 경고
a6b1e672,최저 고도
53110340,최저 속도
3e053e04,음소거
f84df5b9,코스 이탈
b0f58b7e,꺼짐
000d78a8,페이스
5e93f685,높은 스트로크 속도
8d4d45af,낮은 스트로크 율
17dec508,파워
7548e570,케이던스 상한
69e2c28c,케이던스 하한
002973a6,러닝/걷기
51fae4de,제거
4a667d49,반복
99636c55,러닝 시간
ed38efd8,속도
48c3fdbd,높은 스트로크 속도
c2e94307,낮은 스트로크 율
31f8adba,느림 경고
16976779,최저 페이스
b38e0401,페이스
f3ee5fa0,시간
b981dd1a,활동 중
9b2d5101,방향 안내
8aab65fb,걷기 시간
7448d120,%1(Z1)
a11dfd4b,%1(Z2)
0a0e017e,%1(Z3)
895cee79,%1(Z4)
b0f4d404,%1(Z5)
02144fdc,존 1
0314516f,존 1
045431c5,존 2
3543032,존 2
7c00324a,존 3
7d0033dd,존 3
80d73903,존 4
7fd73770,존 4
c5ca5340,존 5
c6ca54d3,존 5
ee7ff119,존 6
ed7fef86,존 6
c2f491be,존 7
c3f49351,존 7
ffa2df23,고도계
ea7d54ef,현재 눈금
a243b9a9,수동 입력
bb909574,변경 눈금
b41f2b4b,재보정
8ac160bf,ANT+ 연결만 가능
b00524fe,시계
fbe9c0c5,골프
eec644dc,HRV 스트레스
0450b7ef,점프 마스터
91c77338,설정
92c774cb,설정
2f0aeca6,활동 알림
b9a67266,알림 빈도
d4a69ce7,경고.주파수.
4a7dac14,알림 종류
317d84b9,경고 유형
18d1c39e,음성 안내
23d1d4ef,음성 안내
b0cc0c9f,오디오 소리
1a2e1859,언어
332e3fb4,언어
944f2a61,심박수 알림
7d4f062c,심박수 알림
7c1f2d23,랩 경고
8f504bd0,랩
50b5d21b,%1 분
cf6792e1,페이스/속도 알림
b8676eac,페이스/속도 알림
b5f43f8f,파워 알림
aaf42e3e,파워 알림
42690ae9,상태
756af1d9,평균 속도/속도
746af046,평균 페이스/속도
65df5fad,평균 전력
64df5e1a,평균 파워
db8675f7,현재 속도/속도
da867464,현재 페이스/속도
25a04147,정규화된 전력
24a03fb4,노말파워(NP)
2ac68e64,% 최대 심박수
2bc68ff7,최대 심박수%
42a8393e,% 심박수 예비
43a83ad1,여유심박%
e889e9cd,심박수
e789e83a,심박수
9d7a0602,심박수 구역
9e7a0795,심박존
c64bf32f,페이스/속도 랩
c54bf19c,랩 페이스/속도
fe651d6f,파워 라운드
fd651bdc,랩 파워
413b6290,타이머 이벤트
0d1c81e0,워크아웃 알림
05f1b8b1,항상
9a02a829,상승시 화면
ba2ba26e,현재 화면
d5ca071e,색 반전
37313f0f,모드 전환
a868a3e1,러닝 화면
d87b5d20,현재 화면
1abe2935,데이터 화면
637a4a12,상승시 화면
afe88532,러닝 화면
72b51e59,수직 속도
bfb89473,내비 비활성 시
c18ab0b3,자동 감지
f9aa4fbf,FTP
b721cd69,젖산염 역치
0dc30504,최대 심박수
206ee0d4,자동 거리 설정
f84f930e,자동 랩
3c12d9fe,자동 작동
8d2e7a43,랩 경고
4b976cfc,랩
9e119e0b,비정상 심박수 알림
19eb2e1c,15초
53e4ef4c,1분
f482be01,30초
9664de3e,4초
7be2c792,8초
0ce76434,일몰 후
c9d3262c,알림
14bb3ec1,경고
333a635b,스크린 조명
d8f0ac2c,밝기
24124c10,손목 움직임
dba5f8fd,움직임
aa154dbf,버튼 및 터치
d695482e,버튼
3e2c89ec,운동 모드
552cae21,운동 모드
2e681f0a,수면 중
316823c3,수면 중
1f9e2bb2,활동 중에는 아님
329e499b,활동 중에는 아닙니다.
7fe8f09b,시간 초과 없음
521f2168,타임아웃
411f06a5,타임아웃
2b2e82d6,오토매틱
be9c6cc2,모든 기압 변화는 해발에 기인합니다. 기압계는 사용할 수 없습니다.
05cf2612,고도계 전용
0aaa0cbf,기압 변화는 날씨 또는 해발에 자동으로 기인합니다.
9254b74d,모든 기압 변화는 날씨에 기인합니다. 고도계는 사용할 수 없습니다.
c73d1a8a,기압계 전용
c8a0a34f,센서 모드
6b40dc97,자동
86cf44f5,기압계 시계 모드
c955eae7,파워 모드
4b92e3fa,파워 모드
8c206d21,액세서리
25310054,활동 추적
ba99a882,허용
d1e9e638,항상 표시
2e988226,스크린 조명
b39fb135,연결
31fc8f5b,사용 안 함
9704819,연결 끊기
40515845,화면
b3132e9b,변경하지 않음
d68dc8fb,편집
3c4ba5d1,완충: %1 일
01cdcd41,완충: %1 시간
202ae2ab,완충: %1 시간
70dc419e,GPS + 갈릴레오
d3d77c24,GPS + 글로나스
edd13a13,GPS
f0433ba7,저전력
c1f94dc5,지도
2d048f11,-%1 일
b08abf43,-%1 시간
83f19994,음악
d8cb922c,정상
e80e069b,휴대폰
b6834d19,+%1 일
3f15562b,+%1 시간
2b539f1e,펄스 옥시미터
5dc5dc29,복구
d57d37fd,대기시 작동
62638c7e,끄기
47dac9f2,켜기
0227d476,시계 화면
4a20174e,Wi-Fi
49954860,손목 심박
7d588cbe,1080p
ad50b1ca,720p
ed84a947,알 수 없음
f24ddbfe,1080p
fc4debbc,1080p
c810828a,720p
ca1085b0,720p
6159a04b,오디오 녹음
5bb92c2c,카메라 설정
dc31f3b8,연속
ea3209c2,연속
baaa4d30,꺼짐
b8aa4a0a,꺼짐
8bdd0c0b,레이더 활동 중
99dd2215,레이더 활동 중
0dbdf6fe,비디오 녹화
5f568691,해상도
2ebe1d07,자동
2dbe1b74,자동
2d499209,주간 플래시
2c499076,주간 플래시
cee553a4,플래시
cfe55537,플래시
b4408cf8,강함
b5408e8b,강함
7f03f014,약함
8003f1a7,약함
721b250b,중간
711b2378,중간
7b30005d,야간 플래시
7a2ffeca,야간 플래시
ba878a67,꺼짐
b98788d4,꺼짐
1cf42e50,기타
1df42fe3,기타
0319fe9c,고출력
041a002f,고출력
f13174dd,펠로톤
f031734a,펠로톤
34b67988,절전 모드
a3b94995,라이트 모드
a2b94802,라이트 모드
566a728e,스마트 알림
f5860398,LiveTrack 종료
a1b736ce,심박수 전송
c1c995ea,나중에 전화하겠습니다.
d6f3e0bf,사랑해요!
823de3c4,아니오
ce943358,고맙지만 사양하겠습니다.
721635cd,확인
d42d2521,지금 가는 중입니다!
a018e907,실외 라이딩 중입니다.
03ca8ce5,러닝 중입니다.
0ed4952d,죄송합니다. 지금은 연락할 수 없습니다.
17e7a5ee,감사합니다!
e9000e7d,운동 중입니다.
f802933e,예
0655890f,운동 선택 %1
c3b9710c,%1 시간
3241b6dd,배터리 부족
744f22e2,%1 분
ec069c1a,1시간
928d8da0,1분
e903ed31,코스 선택
4eb2579e,위치 선택
11786a51,앱 선택
f9562e47,운동 선택
42982995,알림
9febe238,상승 시작점
e6cabe87,알림 종류 선택
f2edd162,오르막 탐색
e5edbceb,오르막 탐색
a94cbac0,데이터 항목
30e379f5,하강
b8263301,지정 거리
51e152b6,중간 및 높은 언덕
7c4d5f01,꺼짐
2f7d8bbd,높은 언덕만
fbf777fc,모두 오르막 표시
227b6675,내비 활성 시
945864b8,시계
43fc9316,시간 동기화
6d833244,시계 화면
d1d07f85,클럽 센서
6b36ac71,페어링된 센서
7436ba9c,페어링된 센서
c1887af8,재배정
c311a316,배정되지 않음
a6dd690e,배정되지 않은 센서
baa8a89b,알 수 없음
2d1c8fcb,위치 추가
6c6eb6c5,위치 추가
5f81da30,코스
ab4bbe35,변경 내용 저장?
7fbf8a13,코스
91a9b9f7,트랙/루트
d06c42af,새로 만들기
3a30726d,다운로드한 레이스
2db9bf6f,삭제
7a7f29cd,실행
fad1456e,역방향 코스 실행
281cdb67,고도표
62bd6f9c,지도
edd60f3f,이름
ead57b78,PacePro
7a21e3f5,레이스
2db17066,상승정보 보기
513f0515,세부 정보
86afcd80,제거
d0118966,임계 수영 속도
eb11b3e7,임계 수영 속도
6033e661,임계 수영 속도(CSS) 테스트
a7749cf7,수동 입력
5c951a14,풋팟 연결됨
b57549f5,사용자설정 화면
0437599c,항목 1
4c3b8985,항목 2
51e2980a,항목 3
f4fda1c3,항목 4
34b60f00,항목 5
9f5330d9,항목 6
3e288930,레이아웃
472ddef4,데이터 항목
726fdf17,%1 항목
e2739128,1 항목
64ab3a1e,제거
777c6117,순서 변경
ccec2d19,%1 추가됨
deac03e7,고급
37dbdd23,케이던스 항목
e3c11758,나침반 항목
d8880384,Connect IQ 항목
dbffb3ef,사이클링 역학관계
f7296ec1,데이터 항목
15992577,디버그 항목
0c809d69,거리 항목
1bb2538b,해발고도 항목
4206b117,%FTP
89930be1,층계 항목
f6ea5060,기어
7c01b125,그래픽
3450bae5,심박 항목
6aa57d46,길이 항목
dcd7e2c5,근육 내 산소 항목
7c0ad164,항법 항목
0ad90007,옵션
35ddab3e,기타 항목
198fa3b1,스트로크 항목
720687a2,PacePro 데이터 항목
64429659,페이스 항목
46696ab6,페달 스트로크
c282fb1d,파워 항목
c382fcb0,파워
76efc39b,파워존
cbd83185,케이던스 항목
b5183ac8,휴식 항목
a04ae318,파워 항목
116bed6c,러닝 다이나믹스
05a3ad59,스트로크 항목
32988647,속도 항목
286cf6b5,SWOLF 항목
7c59cc45,온도 항목
1a9b1e47,존 시간
9bb7bca9,타이머 항목
4f6863d0,파워 항목
2954e6fe,활공길이 항목
83f1d769,모든 활동 삭제
4dfa705a,데이터 삭제 및 설정 재설정
53ff4da9,기본 설정 초기화
7b3002fa,재설정
26474d15,총계 초기화
0d1a0d5a,방해하지 마세요
ef23ebf8,절전 모드
cf1a3b2f,훈련 거리
56769dab,%1 미터
22bf78f6,%1 야드
aefa4ee4,거리
ce758527,활동 %1
db687b37,세트 %1 편집
f728f8fc,낚시 종료
f0ecdd15,낚시 타이머
3a065cc2,어획 기록
480af63e,낚시 다시 시작
a7f9fce3,낚시 시작
a53d1728,설정
7fc87784,사용자 지정
359a510b,종료 시간
349a4f78,종료 시간
c318cf09,인터벌
c218cd76,인터벌
f78772d1,미리 알림
3437828b,어획 후 재시작
cc83d782,재시작
25bbdd5d,자동 보정
e39fc8c6,보정 계수
f56d3a78,값 입력
76753c42,보정 계수
417a19e3,표시 형식
e77c8826,월요일
c8f2a164,페이스/속도 표시
a4bef94d,토요일
ff344270,주 시작 요일
fe3440dd,한주의 시작
49e20e0a,일요일
9b2455d4,약 18~31분
8712ffc9,크게 표시
cae9b8b9,홀 변경
c61a3f61,클럽 안내
bbf2b838,클럽 통계
2ee2688a,사용자 정의 목표
2b17706c,라운드 종료
b6412398,골프 거리
a10b0b36,핸디캡 산출
85344d8a,홀%1
1d908dc1,인덱스/슬로프
ce86fdc4,레이업
505bc1ef,로컬 핸디캡
29a9bd69,샷 거리 측정
a48b9182,깃발 이동
433234d9,주행계
d8ccdce3,라운드 일시 중지
d8ddc8be,PlaysLike
8b730cfd,액티비티로 기록
8.14E+07,스코어카드
82366675,스코어카드
b5fc01ff,채점 방법
d73992a1,핸디캡 설정
e9940564,홀 설정
7a47d809,스테이블포드
5d2aaf74,스코어링 시작
fe30c0da,스트로크 플레이
6285fa31,토너먼트 모드
ffcca0b4,활동의 종류
4190d1e8,사이클링만 적용
467450ee,러닝만 적용
d39dd77a,모두 표시
8d23041b,맵에 표시 하기
f28582ad,GroupTrack
9e55eb2d,스포츠 심박수 추가
4.75E+13,사이클링
d858e572,심박수
5a379187,LTHR
013ee390,최대 심박
378cee40,사이클링 HR 제거
3c87bc42,러닝 심박수 제거
e1fe53fe,수영 심박수 제거
d79c82a4,안정 시 심박수
ced28d3f,러닝
50d492fd,스포츠 심박수
51d49490,스포츠 심박수
73728c29,수영
70c396ea,존
589c7a4f,안정 시 심박수
0dec0c15,사용자 설정
06226a14,평균값 사용
717576b7,BPM
41274d60,기준 단위
dcaed5a1,오용
2e6bcd51,기준
02beddb0,여유심박%
631d5b92,%LTHR
e9d7a485,최대심박%
6beda497,달리다
c64b1883,스포츠 추가
0c7f9041,수영
956bccbf,AMRAP
751c2c4d,사용자 지정
fd24b950,EMOM 운동
b615adbf,Tabata 훈련
383b3392,제한 없음
202de3a5,HIIT 타이머
eb980973,HIIT 유형
b5a3550c,워크아웃
04d45e15,활동 목록
7784a473,운동 기록
78610242,최근 30일
d8647cbc,최근 7일
1310e38b,이번 달
f4678875,이번주
f80eb59e,모든 활동 삭제
d464862c,옵션
f588ae28,총계 초기화
5d28663e,%1 옵션
4cc77f4c,옵션
e9760588,개인 기록
87f5ffac,지난주
e666a63b,4월
452dc6a8,8월
00c0238a,12월
83249d67,2월
bab906d5,1월
b15f001f,7월
2aa0f11d,6월
35ce3ad0,3월
110e03ea,5월
df06aa4f,11월
caba41eb,10월
aba40d5c,9월
7.11E+38,이번주
5b9a6f9b,합계
580c58e3,그래프 뷰
33121448,최근 30일
689af838,최근 7일
035d67bd,이번 달
6b38fbe5,이번주
257478ab,자동
331e3368,밝기
05bfc044,모드
cecf9a41,밝기 설정
b5f3d690,밝기
15892283,디스플레이 모드
95b8ceea,수동
c993973d,요청/경보 시
7a9951e2,항상 켜짐
ca7a9dda,알람
b2da01ce,기압계 시계 모드
97f8a412,심박수 전송
ef3ef335,스포츠 변경
01250bef,시계
78646841,이중 좌표
bf78c1c3,BACK 길게 누름
f29e03e0,DOWN  길게 누름
ec4ef412,START 길게누름
30498301,단축키
ac79bdcf,랩
c305ea1a,내비게이션
147391dd,없음
94ed0358,레가타 타이머
dd820207,위치 저장
82c2906c,스크린샷
e65b45e2,설정
569d292a,스톱워치
a62c05a2,동기화 시간
ee2ace99,타이머
bfeb1049,지갑
c2b2c001,시계 화면
2d68d473,HRM 페이스 및 거리
4b6903ad,HRM 페이스 및 거리
d5465c5c,최근 7일
03f6c28f,최근 스코어
f69615eb,측정 재시도
33e35a43,스트레스 지수
b62aee9f,유산소(Z3)
00b769f7,쉬움(Z2)
1248e318,고강도 유산소(Z3)
13bbd35c,저강도 유산소(Z2)
d4418808,최대(Z5)
b7413f23,존 초기화
6ac1c87c,한계치(Z4)
10a829c3,워밍업(Z1)
43b0983c,코스 따라가기
b979988e,워크아웃 따라하기
2c9c77ea,프리 라이딩
bdd9d243,경사도 설정
5e652d15,파워 설정
7ece376f,저항 설정
fddf513d,트레이너 옵션
d54c1581,새 메시지 1개
5e1c752d,완료
6a7b7393,연락처 선택
94d98dba,대화
13f7a87d,새 메시지
fd3903b2,SOS 전송
61807c63,로드 중
3945c863,나
e48d5616,(알수없음)
84cccc5d,SOS 취소
b47a0ac1,답장
03edd442,inReach에서 이전 회신을 참조하세요.
37ddbcb9,메시지
967f6111,1개 선택됨
70aae614,새 메시지
b94a7824,연락처 선택
471e8b6f,%1개 선택됨
53eccdfa,전송
89c7d33a,%1 새메시지
bd9f7f68,새 메시지 없음
a43a5a9e,연결되지 않음
73f52008,사전 설정 전송
5547a53c,SOS 발신 중
ebf4245b,사전 설정 전송
6553f0e0,트래킹
882ba340,쿨다운
3.07E+12,워크아웃 편집
6a434fbb,인터벌
1e175d8d,반복
a0c54404,휴식
f1103d75,워밍업
80afbc96,워크아웃 취소
874a59f9,워크아웃 실행
9dc5d368,편집
33e93008,휴식 편집
3bb4b5c3,지속 시간
25f464ae,인터벌 편집
85abc1fb,유형
c75f0eea,사고 감지
5f1ee10d,약 20~30분
d9856f05,랩 경고
f6eb2ba0,꺼짐
b11b51ca,미리보기
ae39303b,주요 항목
6b9200d7,보조항목
d03b9fad,총 시간
67ca4504,자동
6ab03015,환경 설정
14816c68,독자적
8b233db3,라이트
07217bb5,상태
f87acbab,전체 삭제
da360635,더보기
ccd76f3e,저장 위치
7189040b,위치 편집
b185b492,카테고리 선택
27e7d64f,공공 시설
a6b20f03,사냥
ba6879c8,해양
c9795a83,표시점
