,key,KR,NL
5185,7bafeb35,사용자 지정,
5186,7aafe9a2,사용자 지정,
5187,9e2152e9,데이터 필드 설정 편집,
5188,5ab56110,거리,
5189,b0151b43,하강 알림,
5190,853ecb5e,하강,
5191,cd615c19,1 길이 마다,
5192,55ffc868,매 %1,
5193,a1c29a4d,%1 길이 마다,
5194,56ed52e5,빠름 경고,
5195,43a154ce,최고 페이스,
5196,0c9c2ba4,최종 목적지 거리,
5197,193f5fdb,최종 목적지 ETE,
5198,95b6fd7a,빈도,
5199,18e207f8,심박수,
5200,de7654f3,높음 경고,
5201,dd765360,높음 경고,
5202,fb76829a,높음 경고,
5203,9b89da06,최대 고도,
5204,6856a24c,최고 속도,
5205,0baa384f,낮음 경고,
5206,0aaa36bc,낮음 경고,
5207,00aa26fe,낮음 경고,
5208,a6b1e672,최저 고도,
5209,53110340,최저 속도,
5210,3e053e04,음소거,
5211,f84df5b9,코스 이탈,
5212,b0f58b7e,꺼짐,
5213,000d78a8,페이스,
5214,5e93f685,높은 스트로크 속도,
5215,8d4d45af,낮은 스트로크 율,
5216,17dec508,파워,
5217,7548e570,케이던스 상한,
5218,69e2c28c,케이던스 하한,
5219,002973a6,러닝/걷기,
5220,51fae4de,제거,
5221,4a667d49,반복,
5222,99636c55,러닝 시간,
5223,ed38efd8,속도,
5224,48c3fdbd,높은 스트로크 속도,
5225,c2e94307,낮은 스트로크 율,
5226,31f8adba,느림 경고,
5227,16976779,최저 페이스,
5228,b38e0401,페이스,
5229,f3ee5fa0,시간,
5230,b981dd1a,,Tijdens activiteit
5231,9b2d5101,방향 안내,
5232,8aab65fb,걷기 시간,
5233,7448d120,%1(Z1),
5234,a11dfd4b,%1(Z2),
5235,0a0e017e,%1(Z3),
5236,895cee79,%1(Z4),
5237,b0f4d404,%1(Z5),
5238,02144fdc,존 1,
5239,0314516f,존 1,
5240,045431c5,존 2,
5241,03543032,존 2,
5242,7c00324a,존 3,
5243,7d0033dd,존 3,
5244,80d73903,존 4,
5245,7fd73770,존 4,
5246,c5ca5340,존 5,
5247,c6ca54d3,존 5,
5248,ee7ff119,존 6,
5249,ed7fef86,존 6,
5250,c2f491be,존 7,
5251,c3f49351,존 7,
5252,ffa2df23,고도계,
5253,ea7d54ef,현재 눈금,
5254,a243b9a9,수동 입력,
5255,bb909574,변경 눈금,
5256,b41f2b4b,재보정,
5257,8ac160bf,ANT+ 연결만 가능,
5258,b00524fe,시계,
5259,fbe9c0c5,골프,
5260,eec644dc,HRV 스트레스,
5261,0450b7ef,점프 마스터,
5262,91c77338,설정,
5263,92c774cb,설정,
5264,2f0aeca6,활동 알림,
5265,b9a67266,알림 빈도,
5266,d4a69ce7,,Waarschuw.freq.
5267,4a7dac14,알림 종류,
5268,317d84b9,,Waarschuw.type
5269,18d1c39e,음성 안내,
5270,23d1d4ef,음성 안내,
5271,b0cc0c9f,오디오 소리,
5272,1a2e1859,언어,
5273,332e3fb4,,Taal
5274,944f2a61,심박수 알림,
5275,7d4f062c,심박수 알림,
5276,7c1f2d23,랩 경고,
5277,8f504bd0,랩,
5278,50b5d21b,%1 분,
5279,cf6792e1,페이스/속도 알림,
5280,b8676eac,페이스/속도 알림,
5281,b5f43f8f,파워 알림,
5282,aaf42e3e,파워 알림,
5283,42690ae9,상태,
5284,756af1d9,,Gemiddeld tempo/snelheid
5285,746af046,평균 페이스/속도,
5286,65df5fad,,Gemiddeld vermogen
5287,64df5e1a,평균 파워,
5288,db8675f7,,Huidig tempo/snelheid
5289,da867464,현재 페이스/속도,
5290,25a04147,,Normalized Power
5291,24a03fb4,노말파워(NP),
5292,2ac68e64,,% maximale hartslag
5293,2bc68ff7,최대 심박수%,
5294,42a8393e,,% hartslag​reserve
5295,43a83ad1,여유심박%,
5296,e889e9cd,,Hartslag
5297,e789e83a,심박수,
5298,9d7a0602,,Hartslagzone
5299,9e7a0795,심박존,
5300,c64bf32f,,Tempo/snelheid ronde
5301,c54bf19c,랩 페이스/속도,
5302,fe651d6f,,Vermogen ronde
5303,fd651bdc,랩 파워,
5304,413b6290,타이머 이벤트,
5305,0d1c81e0,워크아웃 알림,
5306,05f1b8b1,항상,
5307,9a02a829,상승시 화면,
5308,ba2ba26e,현재 화면,
5309,d5ca071e,색 반전,
5310,37313f0f,모드 전환,
5311,a868a3e1,러닝 화면,
5312,d87b5d20,현재 화면,
5313,1abe2935,데이터 화면,
5314,637a4a12,상승시 화면,
5315,afe88532,러닝 화면,
5316,72b51e59,수직 속도,
5317,bfb89473,내비 비활성 시,
5318,c18ab0b3,,Auto detectie
5319,f9aa4fbf,FTP,
5320,b721cd69,,Lactaat​drempel
5321,0dc30504,최대 심박수,
5322,206ee0d4,자동 거리 설정,
5323,f84f930e,자동 랩,
5324,3c12d9fe,자동 작동,
5325,8d2e7a43,랩 경고,
5326,4b976cfc,랩,
5327,9e119e0b,비정상 심박수 알림,
5328,19eb2e1c,15초,
5329,53e4ef4c,,1 minuut
5330,f482be01,,30 seconden
5331,9664de3e,4초,
5332,7be2c792,8초,
5333,0ce76434,일몰 후,
5334,c9d3262c,알림,
5335,14bb3ec1,,Waarschuwingen
5336,333a635b,,Scherm​verlichting
5337,d8f0ac2c,밝기,
5338,24124c10,손목 움직임,
5339,dba5f8fd,,Beweging
5340,aa154dbf,버튼 및 터치,
5341,d695482e,,Knoppen
5342,3e2c89ec,운동 모드,
5343,552cae21,운동 모드,
5344,2e681f0a,수면 중,
5345,316823c3,수면 중,
5346,1f9e2bb2,,Niet tij​dens activiteit
5347,329e499b,,Niet tijdens activit.
5348,7fe8f09b,,Geen timeout
5349,521f2168,타임아웃,
5350,411f06a5,,Time-out
5351,2b2e82d6,,Automatisch
5352,be9c6cc2,모든 기압 변화는 해발에 기인합니다. 기압계는 사용할 수 없습니다.,
5353,05cf2612,고도계 전용,
5354,0aaa0cbf,기압 변화는 날씨 또는 해발에 자동으로 기인합니다.,
5355,9254b74d,모든 기압 변화는 날씨에 기인합니다. 고도계는 사용할 수 없습니다.,
5356,c73d1a8a,기압계 전용,
5357,c8a0a34f,센서 모드,
5358,6b40dc97,자동,
5359,86cf44f5,기압계 시계 모드,
5360,c955eae7,파워 모드,
5361,4b92e3fa,파워 모드,
5362,8c206d21,액세서리,
5363,25310054,,Activiteiten volgen
5364,ba99a882,허용,
5365,d1e9e638,항상 표시,
5366,2e988226,,Scherm​verlichting
5367,b39fb135,연결,
5368,31fc8f5b,사용 안 함,
5369,09704819,연결 끊기,
5370,40515845,,Scherm
5371,b3132e9b,변경하지 않음,
5372,d68dc8fb,편집,
5373,3c4ba5d1,완충: %1 일,
5374,01cdcd41,완충: %1 시간,
5375,202ae2ab,완충: %1 시간,
5376,70dc419e,,GPS + GALILEO
5377,d3d77c24,,GPS + GLONASS
5378,edd13a13,,GPS
5379,f0433ba7,저전력,
5380,c1f94dc5,지도,
5381,2d048f11,-%1 일,
5382,b08abf43,-%1 시간,
5383,83f19994,음악,
5384,d8cb922c,,Normaal
5385,e80e069b,휴대폰,
5386,b6834d19,+%1 일,
5387,3f15562b,+%1 시간,
5388,2b539f1e,펄스 옥시미터,
5389,5dc5dc29,복구,
5390,d57d37fd,대기시 작동,
5391,62638c7e,끄기,
5392,47dac9f2,켜기,
5393,0227d476,시계 화면,
5394,4a20174e,Wi-Fi,
5395,49954860,손목 심박,
5396,7d588cbe,1080p,
5397,ad50b1ca,720p,
5398,ed84a947,알 수 없음,
5399,f24ddbfe,1080p,
5400,fc4debbc,1080p,
5401,c810828a,720p,
5402,ca1085b0,720p,
5403,6159a04b,오디오 녹음,
5404,5bb92c2c,카메라 설정,
5405,dc31f3b8,연속,
5406,ea3209c2,연속,
5407,baaa4d30,꺼짐,
5408,b8aa4a0a,꺼짐,
5409,8bdd0c0b,레이더 활동 중,
5410,99dd2215,레이더 활동 중,
5411,0dbdf6fe,비디오 녹화,
5412,5f568691,해상도,
5413,2ebe1d07,자동,
5414,2dbe1b74,자동,
5415,2d499209,주간 플래시,
5416,2c499076,주간 플래시,
5417,cee553a4,플래시,
5418,cfe55537,플래시,
5419,b4408cf8,강함,
5420,b5408e8b,강함,
5421,7f03f014,약함,
5422,8003f1a7,약함,
5423,721b250b,중간,
5424,711b2378,중간,
5425,7b30005d,야간 플래시,
5426,7a2ffeca,야간 플래시,
5427,ba878a67,꺼짐,
5428,b98788d4,꺼짐,
5429,1cf42e50,기타,
5430,1df42fe3,기타,
5431,0319fe9c,고출력,
5432,041a002f,고출력,
5433,f13174dd,펠로톤,
5434,f031734a,펠로톤,
5435,34b67988,절전 모드,
5436,a3b94995,라이트 모드,
5437,a2b94802,라이트 모드,
5438,566a728e,스마트 알림,
5439,f5860398,LiveTrack 종료,
5440,a1b736ce,심박수 전송,
5441,c1c995ea,나중에 전화하겠습니다.,
5442,d6f3e0bf,사랑해요!,
5443,823de3c4,아니오,
5444,ce943358,고맙지만 사양하겠습니다.,
5445,721635cd,확인,
5446,d42d2521,지금 가는 중입니다!,
5447,a018e907,실외 라이딩 중입니다.,
5448,03ca8ce5,러닝 중입니다.,
5449,0ed4952d,죄송합니다. 지금은 연락할 수 없습니다.,
5450,17e7a5ee,감사합니다!,
5451,e9000e7d,운동 중입니다.,
5452,f802933e,예,
5453,0655890f,운동 선택 %1,
5454,c3b9710c,%1 시간,
5455,3241b6dd,배터리 부족,
5456,744f22e2,%1 분,
5457,ec069c1a,1시간,
5458,928d8da0,1분,
5459,e903ed31,코스 선택,
5460,4eb2579e,위치 선택,
5461,11786a51,,Kies app
5462,f9562e47,운동 선택,
5463,42982995,알림,
5464,9febe238,상승 시작점,
5465,e6cabe87,알림 종류 선택,
5466,f2edd162,오르막 탐색,
5467,e5edbceb,오르막 탐색,
5468,a94cbac0,데이터 항목,
5469,30e379f5,하강,
5470,b8263301,지정 거리,
5471,51e152b6,중간 및 높은 언덕,
5472,7c4d5f01,꺼짐,
5473,2f7d8bbd,높은 언덕만,
5474,fbf777fc,모두 오르막 표시,
5475,227b6675,내비 활성 시,
5476,945864b8,시계,
5477,43fc9316,,Tijdsync
5478,6d833244,시계 화면,
5479,d1d07f85,클럽 센서,
5480,6b36ac71,페어링된 센서,
5481,7436ba9c,페어링된 센서,
5482,c1887af8,재배정,
5483,c311a316,배정되지 않음,
5484,a6dd690e,배정되지 않은 센서,
5485,baa8a89b,알 수 없음,
5486,2d1c8fcb,위치 추가,
5487,6c6eb6c5,위치 추가,
5488,5f81da30,코스,
5489,ab4bbe35,변경 내용 저장?,
5490,7fbf8a13,코스,
5491,91a9b9f7,트랙/루트,
5492,d06c42af,새로 만들기,
5493,3a30726d,다운로드한 레이스,
5494,2db9bf6f,삭제,
5495,7a7f29cd,실행,
5496,fad1456e,역방향 코스 실행,
5497,281cdb67,고도표,
5498,62bd6f9c,지도,
5499,edd60f3f,이름,
5500,ead57b78,PacePro,
5501,7a21e3f5,레이스,
5502,2db17066,상승정보 보기,
5503,513f0515,세부 정보,
5504,86afcd80,제거,
5505,d0118966,임계 수영 속도,
5506,eb11b3e7,임계 수영 속도,
5507,6033e661,임계 수영 속도(CSS) 테스트,
5508,a7749cf7,수동 입력,
5509,5c951a14,풋팟 연결됨,
5510,b57549f5,사용자설정 화면,
5511,0437599c,항목 1,
5512,4c3b8985,항목 2,
5513,51e2980a,항목 3,
5514,f4fda1c3,항목 4,
5515,34b60f00,항목 5,
5516,9f5330d9,항목 6,
5517,3e288930,레이아웃,
5518,472ddef4,데이터 항목,
5519,726fdf17,%1 항목,
5520,e2739128,1 항목,
5521,64ab3a1e,제거,
5522,777c6117,순서 변경,
5523,ccec2d19,%1 추가됨,
5524,deac03e7,고급,
5525,37dbdd23,케이던스 항목,
5526,e3c11758,나침반 항목,
5527,d8880384,Connect IQ 항목,
5528,dbffb3ef,사이클링 역학관계,
5529,f7296ec1,데이터 항목,
5530,15992577,디버그 항목,
5531,0c809d69,거리 항목,
5532,1bb2538b,해발고도 항목,
5533,4206b117,%FTP,
5534,89930be1,층계 항목,
5535,f6ea5060,기어,
5536,7c01b125,그래픽,
5537,3450bae5,심박 항목,
5538,6aa57d46,길이 항목,
5539,dcd7e2c5,근육 내 산소 항목,
5540,7c0ad164,항법 항목,
5541,0ad90007,옵션,
5542,35ddab3e,기타 항목,
5543,198fa3b1,스트로크 항목,
5544,720687a2,PacePro 데이터 항목,
5545,64429659,페이스 항목,
5546,46696ab6,페달 스트로크,
5547,c282fb1d,파워 항목,
5548,c382fcb0,파워,
5549,76efc39b,파워존,
5550,cbd83185,케이던스 항목,
5551,b5183ac8,휴식 항목,
5552,a04ae318,파워 항목,
5553,116bed6c,러닝 다이나믹스,
5554,05a3ad59,스트로크 항목,
5555,32988647,속도 항목,
5556,286cf6b5,SWOLF 항목,
5557,7c59cc45,온도 항목,
5558,1a9b1e47,존 시간,
5559,9bb7bca9,타이머 항목,
5560,4f6863d0,파워 항목,
5561,2954e6fe,활공길이 항목,
5562,83f1d769,모든 활동 삭제,
5563,4dfa705a,데이터 삭제 및 설정 재설정,
5564,53ff4da9,기본 설정 초기화,
5565,7b3002fa,재설정,
5566,26474d15,총계 초기화,
5567,0d1a0d5a,,Niet storen
5568,ef23ebf8,,In slaapstand
5569,cf1a3b2f,훈련 거리,
5570,56769dab,%1 미터,
5571,22bf78f6,%1 야드,
5572,aefa4ee4,거리,
5573,ce758527,활동 %1,
5574,db687b37,세트 %1 편집,
5575,f728f8fc,낚시 종료,
5576,f0ecdd15,낚시 타이머,
5577,3a065cc2,어획 기록,
5578,480af63e,낚시 다시 시작,
5579,a7f9fce3,낚시 시작,
5580,a53d1728,설정,
5581,7fc87784,사용자 지정,
5582,359a510b,종료 시간,
5583,349a4f78,종료 시간,
5584,c318cf09,인터벌,
5585,c218cd76,인터벌,
5586,f78772d1,미리 알림,
5587,3437828b,어획 후 재시작,
5588,cc83d782,재시작,
5589,25bbdd5d,자동 보정,
5590,e39fc8c6,보정 계수,
5591,f56d3a78,값 입력,
5592,76753c42,보정 계수,
5593,417a19e3,표시 형식,
5594,e77c8826,월요일,
5595,c8f2a164,페이스/속도 표시,
5596,a4bef94d,토요일,
5597,ff344270,주 시작 요일,
5598,fe3440dd,,Begin v/d week
5599,49e20e0a,일요일,
5600,9b2455d4,,Circa 18-31 min.
5601,8712ffc9,크게 표시,
5602,cae9b8b9,홀 변경,
5603,c61a3f61,클럽 안내,
5604,bbf2b838,클럽 통계,
5605,2ee2688a,사용자 정의 목표,
5606,2b17706c,라운드 종료,
5607,b6412398,골프 거리,
5608,a10b0b36,핸디캡 산출,
5609,85344d8a,홀%1,
5610,1d908dc1,인덱스/슬로프,
5611,ce86fdc4,레이업,
5612,505bc1ef,로컬 핸디캡,
5613,29a9bd69,샷 거리 측정,
5614,a48b9182,깃발 이동,
5615,433234d9,주행계,
5616,d8ccdce3,라운드 일시 중지,
5617,d8ddc8be,PlaysLike,
5618,8b730cfd,액티비티로 기록,
5619,813664e2,스코어카드,
5620,82366675,스코어카드,
5621,b5fc01ff,채점 방법,
5622,d73992a1,핸디캡 설정,
5623,e9940564,홀 설정,
5624,7a47d809,,Stableford
5625,5d2aaf74,스코어링 시작,
5626,fe30c0da,,Strokeplay
5627,6285fa31,토너먼트 모드,
5628,ffcca0b4,활동의 종류,
5629,4190d1e8,사이클링만 적용,
5630,467450ee,러닝만 적용,
5631,d39dd77a,모두 표시,
5632,8d23041b,맵에 표시 하기,
5633,f28582ad,GroupTrack,
5634,9e55eb2d,스포츠 심박수 추가,
5635,47520e09,사이클링,
5636,d858e572,,Hartslag
5637,5a379187,LTHR,
5638,013ee390,최대 심박,
5639,378cee40,사이클링 HR 제거,
5640,3c87bc42,러닝 심박수 제거,
5641,e1fe53fe,수영 심박수 제거,
5642,d79c82a4,안정 시 심박수,
5643,ced28d3f,러닝,
5644,50d492fd,스포츠 심박수,
5645,51d49490,스포츠 심박수,
5646,73728c29,수영,
5647,70c396ea,존,
5648,589c7a4f,안정 시 심박수,
5649,0dec0c15,사용자 설정,
5650,06226a14,평균값 사용,
5651,717576b7,BPM,
5652,41274d60,기준 단위,
5653,dcaed5a1,,Fietsen
5654,2e6bcd51,,Standaard
5655,02beddb0,여유심박%,
5656,631d5b92,%LTHR,
5657,e9d7a485,최대심박%,
5658,6beda497,,Hardlopen
5659,c64b1883,스포츠 추가,
5660,0c7f9041,,Zwemmen
5661,956bccbf,AMRAP,
5662,751c2c4d,사용자 지정,
5663,fd24b950,EMOM 운동,
5664,b615adbf,Tabata 훈련,
5665,383b3392,제한 없음,
5666,202de3a5,HIIT 타이머,
5667,eb980973,HIIT 유형,
5668,b5a3550c,워크아웃,
5669,04d45e15,활동 목록,
5670,7784a473,운동 기록,
5671,78610242,최근 30일,
5672,d8647cbc,최근 7일,
5673,1310e38b,이번 달,
5674,f4678875,이번주,
5675,f80eb59e,모든 활동 삭제,
5676,d464862c,옵션,
5677,f588ae28,총계 초기화,
5678,5d28663e,%1 옵션,
5679,4cc77f4c,옵션,
5680,e9760588,개인 기록,
5681,87f5ffac,지난주,
5682,e666a63b,4월,
5683,452dc6a8,8월,
5684,00c0238a,12월,
5685,83249d67,2월,
5686,bab906d5,1월,
5687,b15f001f,7월,
5688,2aa0f11d,6월,
5689,35ce3ad0,3월,
5690,110e03ea,5월,
5691,df06aa4f,11월,
5692,caba41eb,10월,
5693,aba40d5c,9월,
5694,71072e34,이번주,
5695,5b9a6f9b,합계,
5696,580c58e3,그래프 뷰,
5697,33121448,최근 30일,
5698,689af838,최근 7일,
5699,035d67bd,이번 달,
5700,6b38fbe5,이번주,
5701,257478ab,자동,
5702,331e3368,밝기,
5703,05bfc044,모드,
5704,cecf9a41,밝기 설정,
5705,b5f3d690,밝기,
5706,15892283,디스플레이 모드,
5707,95b8ceea,수동,
5708,c993973d,요청/경보 시,
5709,7a9951e2,항상 켜짐,
5710,ca7a9dda,알람,
5711,b2da01ce,기압계 시계 모드,
5712,97f8a412,심박수 전송,
5713,ef3ef335,스포츠 변경,
5714,01250bef,시계,
5715,78646841,이중 좌표,
5716,bf78c1c3,BACK 길게 누름,
5717,f29e03e0,DOWN  길게 누름,
5718,ec4ef412,START 길게누름,
5719,30498301,단축키,
5720,ac79bdcf,랩,
5721,c305ea1a,내비게이션,
5722,147391dd,없음,
5723,94ed0358,레가타 타이머,
5724,dd820207,위치 저장,
5725,82c2906c,스크린샷,
5726,e65b45e2,설정,
5727,569d292a,스톱워치,
5728,a62c05a2,동기화 시간,
5729,ee2ace99,타이머,
5730,bfeb1049,지갑,
5731,c2b2c001,시계 화면,
5732,2d68d473,HRM 페이스 및 거리,
5733,4b6903ad,HRM 페이스 및 거리,
5734,d5465c5c,최근 7일,
5735,03f6c28f,최근 스코어,
5736,f69615eb,측정 재시도,
5737,33e35a43,스트레스 지수,
5738,b62aee9f,유산소(Z3),
5739,00b769f7,쉬움(Z2),
5740,1248e318,고강도 유산소(Z3),
5741,13bbd35c,저강도 유산소(Z2),
5742,d4418808,최대(Z5),
5743,b7413f23,존 초기화,
5744,6ac1c87c,한계치(Z4),
5745,10a829c3,워밍업(Z1),
5746,43b0983c,코스 따라가기,
5747,b979988e,워크아웃 따라하기,
5748,2c9c77ea,프리 라이딩,
5749,bdd9d243,경사도 설정,
5750,5e652d15,파워 설정,
5751,7ece376f,저항 설정,
5752,fddf513d,트레이너 옵션,
5753,d54c1581,새 메시지 1개,
5754,5e1c752d,완료,
5755,6a7b7393,연락처 선택,
5756,94d98dba,대화,
5757,13f7a87d,새 메시지,
5758,fd3903b2,SOS 전송,
5759,61807c63,로드 중,
5760,3945c863,나,
5761,e48d5616,(알수없음),
5762,84cccc5d,SOS 취소,
5763,b47a0ac1,답장,
5764,03edd442,inReach에서 이전 회신을 참조하세요.,
5765,37ddbcb9,메시지,
5766,967f6111,1개 선택됨,
5767,70aae614,새 메시지,
5768,b94a7824,연락처 선택,
5769,471e8b6f,%1개 선택됨,
5770,53eccdfa,전송,
5771,89c7d33a,%1 새메시지,
5772,bd9f7f68,새 메시지 없음,
5773,a43a5a9e,연결되지 않음,
5774,73f52008,사전 설정 전송,
5775,5547a53c,SOS 발신 중,
5776,ebf4245b,사전 설정 전송,
5777,6553f0e0,트래킹,
5778,882ba340,쿨다운,
5779,306525e7,워크아웃 편집,
5780,6a434fbb,인터벌,
5781,1e175d8d,반복,
5782,a0c54404,휴식,
5783,f1103d75,워밍업,
5784,80afbc96,워크아웃 취소,
5785,874a59f9,워크아웃 실행,
5786,9dc5d368,편집,
5787,33e93008,휴식 편집,
5788,3bb4b5c3,지속 시간,
5789,25f464ae,인터벌 편집,
5790,85abc1fb,유형,
5791,c75f0eea,사고 감지,
5792,5f1ee10d,,Circa 20-30 min.
5793,d9856f05,랩 경고,
5794,f6eb2ba0,꺼짐,
5795,b11b51ca,미리보기,
5796,ae39303b,주요 항목,
5797,6b9200d7,보조항목,
5798,d03b9fad,총 시간,
5799,67ca4504,자동,
5800,6ab03015,환경 설정,
5801,14816c68,독자적,
5802,8b233db3,라이트,
5803,07217bb5,상태,
5804,f87acbab,전체 삭제,
5805,da360635,더보기,
5806,ccd76f3e,저장 위치,
5807,7189040b,위치 편집,
5808,b185b492,카테고리 선택,
5809,27e7d64f,공공 시설,
5810,a6b20f03,사냥,
5811,ba6879c8,해양,
5812,c9795a83,표시점,
5813,c0898ebb,아웃 도어,
5814,2d933ad4,POI,
5815,ddb740ae,표지,
5816,63f6fe34,교통,
5817,aceb8a75,삭제,
5818,9e5ab8d2,세부 사항,
5819,9639a36c,해발 고도,
5820,036731c1,출발,
5821,0b261e1b,아이콘,
5822,70360b01,이름,
5823,7f2296a2,위치,
5824,528d9871,컨트롤 추가,
5825,75db170b,,Voeg widget toe
5826,8e7c4704,알림,
5827,cfb00fab,내 주변,
5828,49bccf54,파워 보정,
5829,33a7b88b,Connect IQ 항목,
5830,cbfcd01c,앱 삭제,
5831,051a84d9,최근 세트 편집,
5832,1f020490,노선 편집,
5833,c206764b,운동 기록,
5834,7fb8d814,위치,
5835,fb6a0175,메트로놈 음소거,
5836,552b5bc4,페이스 알림 음소거,
5837,49e233fd,내비게이션 설정,
5838,f700c2e2,주변 지인들,
5839,7bac845e,페이스 알림,
5840,dd0fea8e,파워 모드,
5841,c095a49e,RCT 카메라,
5842,893faa7f,앱 제거,
5843,0531d404,컨트롤 제거,
5844,9356fa9a,,Verwijder widget
5845,d6a28bac,앱 순서 변경,
5846,467eecc9,컨트롤 순서 변경,
5847,d8255993,,Widget opnieuw rangschikken
5848,488ad6c2,위치 저장,
5849,5bbcdb4f,경사도 설정,
5850,8a244981,파워 설정,
5851,ce7cf5eb,저항 설정,
5852,927ac209,,Pulse Ox tijdens slaap
5853,bb93e65c,스마트 트레이너 옵션,
5854,d2d1f01b,코스 종료,
5855,d1d1ee88,,Stop koers
5856,524bbaf6,PacePro 종료,
5857,8a7ffc09,구간 종료,
5858,0e658ba2,,Demomodus winkel
5859,56dd5be1,트레이닝,
5860,adf9d6ee,메트로놈 음소거,
5861,82fff29d,페이스 조절 알림 음소거 해제,
5862,b4483eeb,PacePro 분할 보기,
5863,88a5f4cb,활강 보기,
5864,98636f70,팬/줌,
5865,e24c88d3,오디오,
5866,e14c8740,오디오,
5867,619e1415,헤드폰,
5868,90eaec0d,관리,
5869,532d4501,모노,
5870,7dd823b3,음원 제공자,
5871,964ac376,스테레오,
5872,5a13a51a,음악앱 추가,
5873,754f898b,휴대폰 제어,
5874,8c838de2,음원 제공자,
5875,2dc02931,내 음악,
5876,36c0375c,내 음악,
5877,5a5dc4b0,모두 동기화,
5878,874312a6,자동,
5879,cf7d6bd7,자동 줌,
5880,894b5940,맵 설정,
5881,9c21cbc9,최고,
5882,960d02d5,낮음,
5883,9b30b0ee,보통,
5884,fbd37727,상세도,
5885,18857ae0,등심선,
5886,47aad50d,구간,
5887,7b8f4035,숨기기,
5888,675460b0,인터내셔널,
5889,609b95ba,맵 매칭,
5890,13a8d4a7,지도,
5891,3ee6eb58,,Kaartthema
5892,b7a0d124,,Maritiem
5893,cdfcc7e3,NOAA,
5894,bcdee444,북쪽고정,
